"BORROWER_ID","CONTRACT_NO","BILL_DATE","TRANSACTION_AMOUNT","PAYMENT_DUE_DATE"
"STK2373230","CWMBA010149",18-10-18,14210,23-10-18
"STK2373230","CWMBA010149",18-08-19,14210,23-08-19
"STK2373230","CWMBA010149",18-04-19,14210,23-04-19
"STK2373230","CWMBA010149",18-06-19,14210,23-06-19
"STK2373230","CWMBA010149",18-10-19,14210,23-10-19
"STK2374325","TDMBA004618",17-03-17,6903,22-03-17
"STK2374325","TDMBA004618",17-04-17,6903,22-04-17
"STK2374325","TDMBA004618",17-07-17,6903,22-07-17
"STK2374325","TDMBA004618",17-09-17,6903,22-09-17
"STK2374325","TDMBA004618",17-05-17,6903,22-05-17
"STK2374325","TDMBA004618",17-02-17,6903,22-02-17
"STK2374325","TDMBA004618",17-06-17,6903,22-06-17
"STK2374325","TDMBA004618",17-08-17,6903,22-08-17
"STK2374325","TDMBA004618",17-12-17,6903,22-12-17
"STK2374325","TDMBA004618",17-02-18,6903,22-02-18
"STK2374325","TDMBA004618",17-10-17,6903,22-10-17
"STK2374325","TDMBA004618",17-01-18,6903,22-01-18
"STK2374325","TDMBA004618",17-04-18,6903,22-04-18
"STK2374325","TDMBA004618",17-06-18,6903,22-06-18
"STK2374325","TDMBA004618",17-03-18,6903,22-03-18
"STK2374325","TDMBA004618",17-05-18,6903,22-05-18
"STK2374325","TDMBA004618",17-07-18,6903,22-07-18
"STK2374325","TDMBA004618",17-08-18,6903,22-08-18
"STK1418570","GWMBA009873",19-11-17,6866,24-11-17
"STK2373230","CWMBA010149",18-01-19,14210,23-01-19
"STK2373230","CWMBA010149",18-03-19,14210,23-03-19
"STK2373230","CWMBA010149",18-11-19,14210,23-11-19
"STK2370000","PAMBA005134",10-02-17,10401,15-02-17
"STK2370000","PAMBA005134",10-07-17,10401,15-07-17
"STK2370000","PAMBA005134",10-05-17,10401,15-05-17
"STK2370000","PAMBA005134",10-03-17,10401,15-03-17
"STK2370000","PAMBA005134",10-06-17,10401,15-06-17
"STK1327920","KDMBA023295",20-03-17,7775,25-03-17
"STK1327920","KDMBA023295",20-07-17,7775,25-07-17
"STK1327920","KDMBA023295",20-04-17,7775,25-04-17
"STK1327920","KDMBA023295",20-09-17,7775,25-09-17
"STK1327920","KDMBA023295",20-05-17,7775,25-05-17
"STK1327920","KDMBA023295",20-02-17,7775,25-02-17
"STK1327920","KDMBA023295",20-06-17,7775,25-06-17
"STK1327920","KDMBA023295",20-08-17,7775,25-08-17
"STK1327920","KDMBA023295",20-12-17,7775,25-12-17
"STK1327920","KDMBA023295",20-11-17,7775,25-11-17
"STK1327920","KDMBA023295",20-02-18,7775,25-02-18
"STK1327920","KDMBA023295",20-01-18,7775,25-01-18
"STK1327920","KDMBA023295",20-10-17,7775,25-10-17
"STK1327920","KDMBA023295",20-04-18,7775,25-04-18
"STK1327920","KDMBA023295",20-06-18,7775,25-06-18
"STK1327920","KDMBA023295",20-03-18,7775,25-03-18
"STK1327920","KDMBA023295",20-05-18,7775,25-05-18
"STK1327920","KDMBA023295",20-07-18,7775,25-07-18
"STK2373492","ARMBA013340",20-03-17,8280,25-03-17
"STK2373492","ARMBA013340",20-07-17,8280,25-07-17
"STK2373492","ARMBA013340",20-04-17,8280,25-04-17
"STK2373492","ARMBA013340",20-09-17,8280,25-09-17
"STK2373492","ARMBA013340",20-05-17,8280,25-05-17
"STK2373492","ARMBA013340",20-02-17,8280,25-02-17
"STK2373492","ARMBA013340",20-06-17,8280,25-06-17
"STK2373492","ARMBA013340",20-08-17,8280,25-08-17
"STK2373492","ARMBA013340",20-12-17,8280,25-12-17
"STK2373492","ARMBA013340",20-11-17,8280,25-11-17
"STK2373492","ARMBA013340",20-10-17,8280,25-10-17
"STK2374325","TDMBA004618",17-11-17,6903,22-11-17
"STK1418570","GWMBA009873",19-03-17,6866,24-03-17
"STK1418570","GWMBA009873",19-07-17,6866,24-07-17
"STK1418570","GWMBA009873",19-04-17,6866,24-04-17
"STK1418570","GWMBA009873",19-09-17,6866,24-09-17
"STK1418570","GWMBA009873",19-05-17,6866,24-05-17
"STK1418570","GWMBA009873",19-02-17,6866,24-02-17
"STK1418570","GWMBA009873",19-06-17,6866,24-06-17
"STK1418570","GWMBA009873",19-08-17,6866,24-08-17
"STK1418570","GWMBA009873",19-12-17,6866,24-12-17
"STK1418570","GWMBA009873",19-11-18,6866,24-11-18
"STK1691297","BKMBA005516",23-02-17,8704,28-02-17
"STK1691297","BKMBA005516",23-07-17,8704,28-07-17
"STK1418570","GWMBA009873",19-02-18,6866,24-02-18
"STK1418570","GWMBA009873",19-01-18,6866,24-01-18
"STK1418570","GWMBA009873",19-10-17,6866,24-10-17
"STK1418570","GWMBA009873",19-04-18,6866,24-04-18
"STK1418570","GWMBA009873",19-06-18,6866,24-06-18
"STK1418570","GWMBA009873",19-03-18,6866,24-03-18
"STK1418570","GWMBA009873",19-05-18,6866,24-05-18
"STK1418570","GWMBA009873",19-05-19,6866,24-05-19
"STK1418570","GWMBA009873",19-09-18,6866,24-09-18
"STK1418570","GWMBA009873",19-07-18,6866,24-07-18
"STK1418570","GWMBA009873",19-10-18,6866,24-10-18
"STK1418570","GWMBA009873",19-12-18,6866,24-12-18
"STK1418570","GWMBA009873",19-07-19,6866,24-07-19
"STK1418570","GWMBA009873",19-09-19,6866,24-09-19
"STK1418570","GWMBA009873",19-08-18,6866,24-08-18
"STK1418570","GWMBA009873",19-04-19,6866,24-04-19
"STK1418570","GWMBA009873",19-08-19,6866,24-08-19
"STK1418570","GWMBA009873",19-06-19,6866,24-06-19
"STK1418570","GWMBA009873",19-10-19,6866,24-10-19
"STK1418570","GWMBA009873",19-02-19,6866,24-02-19
"STK1418570","GWMBA009873",19-01-19,6866,24-01-19
"STK1418570","GWMBA009873",19-03-19,6866,24-03-19
"STK2370000","PAMBA005134",10-09-17,10401,15-09-17
"STK2370000","PAMBA005134",10-04-17,10401,15-04-17
"STK2370000","PAMBA005134",10-08-17,10401,15-08-17
"STK2370000","PAMBA005134",10-11-18,10401,15-11-18
"STK2370000","PAMBA005134",10-12-17,10401,15-12-17
"STK2370000","PAMBA005134",10-11-17,10401,15-11-17
"STK2370000","PAMBA005134",10-02-18,10401,15-02-18
"STK2370000","PAMBA005134",10-10-17,10401,15-10-17
"STK2370000","PAMBA005134",10-01-18,10401,15-01-18
"STK2370000","PAMBA005134",10-06-18,10401,15-06-18
"STK2370000","PAMBA005134",10-04-18,10401,15-04-18
"STK2370000","PAMBA005134",10-03-18,10401,15-03-18
"STK2370000","PAMBA005134",10-05-18,10401,15-05-18
"STK2370000","PAMBA005134",10-08-18,10401,15-08-18
"STK2370000","PAMBA005134",10-09-18,10401,15-09-18
"STK2370000","PAMBA005134",10-07-18,10401,15-07-18
"STK2370000","PAMBA005134",10-09-19,10401,15-09-19
"STK2370000","PAMBA005134",10-10-18,10401,15-10-18
"STK2370000","PAMBA005134",10-07-19,10401,15-07-19
"STK2370000","PAMBA005134",10-05-19,10401,15-05-19
"STK2370000","PAMBA005134",10-11-19,10401,15-11-19
"STK2370000","PAMBA005134",10-01-19,10401,15-01-19
"STK2370000","PAMBA005134",10-08-19,10401,15-08-19
"STK2370000","PAMBA005134",10-12-18,10401,15-12-18
"STK2370000","PAMBA005134",10-02-19,10401,15-02-19
"STK2370000","PAMBA005134",10-03-19,10401,15-03-19
"STK2370000","PAMBA005134",10-06-19,10401,15-06-19
"STK2370000","PAMBA005134",10-10-19,10401,15-10-19
"STK1691297","BKMBA005516",23-04-17,8704,28-04-17
"STK1691297","BKMBA005516",23-03-17,8704,28-03-17
"STK1691297","BKMBA005516",23-05-17,8704,28-05-17
"STK1691297","BKMBA005516",23-06-17,8704,28-06-17
"STK2380337","KTMBA009163",25-03-17,12880,30-03-17
"STK2380337","KTMBA009163",25-02-17,12880,02-03-17
"STK2380337","KTMBA009163",25-04-18,12880,30-04-18
"STK2380337","KTMBA009163",25-04-19,12880,30-04-19
"STK734698","MTMBA011166",24-06-17,12924,29-06-17
"STK734698","MTMBA011166",24-02-17,12924,01-03-17
"STK2366401","PLMBA014491",04-07-17,7595,09-07-17
"STK2366401","PLMBA014491",04-10-17,7595,09-10-17
"STK2366401","PLMBA014491",04-06-17,7595,09-06-17
"STK2366401","PLMBA014491",04-02-17,7595,09-02-17
"STK2366401","PLMBA014491",04-09-17,7595,09-09-17
"STK2366401","PLMBA014491",04-03-17,7595,09-03-17
"STK2366401","PLMBA014491",04-08-17,7595,09-08-17
"STK2366401","PLMBA014491",04-12-17,7595,09-12-17
"STK2366401","PLMBA014491",04-01-18,7595,09-01-18
"STK2366401","PLMBA014491",04-02-18,7595,09-02-18
"STK2366401","PLMBA014491",04-06-18,7595,09-06-18
"STK2366401","PLMBA014491",04-03-18,7595,09-03-18
"STK2366401","PLMBA014491",04-04-18,7595,09-04-18
"STK2366401","PLMBA014491",04-05-18,7595,09-05-18
"STK2366401","PLMBA014491",04-08-18,7595,09-08-18
"STK2366401","PLMBA014491",04-07-18,7595,09-07-18
"STK2366401","PLMBA014491",04-11-18,7595,09-11-18
"STK2366401","PLMBA014491",04-09-18,7595,09-09-18
"STK2366401","PLMBA014491",04-10-18,7595,09-10-18
"STK2366401","PLMBA014491",04-07-19,7595,09-07-19
"STK2380337","KTMBA009163",25-01-20,12880,30-01-20
"STK2380337","KTMBA009163",25-12-19,12880,30-12-19
"STK2380337","KTMBA009163",25-04-17,12880,30-04-17
"STK2380337","KTMBA009163",25-09-17,12880,30-09-17
"STK2380337","KTMBA009163",25-05-17,12880,30-05-17
"STK2380337","KTMBA009163",25-06-17,12880,30-06-17
"STK2380337","KTMBA009163",25-08-17,12880,30-08-17
"STK2380337","KTMBA009163",25-12-17,12880,30-12-17
"STK2380337","KTMBA009163",25-07-17,12880,30-07-17
"STK2380337","KTMBA009163",25-11-17,12880,30-11-17
"STK2380337","KTMBA009163",25-02-18,12880,02-03-18
"STK2380337","KTMBA009163",25-10-17,12880,30-10-17
"STK2380337","KTMBA009163",25-01-18,12880,30-01-18
"STK2380337","KTMBA009163",25-03-18,12880,30-03-18
"STK2380337","KTMBA009163",25-05-18,12880,30-05-18
"STK2380337","KTMBA009163",25-09-18,12880,30-09-18
"STK2380337","KTMBA009163",25-07-18,12880,30-07-18
"STK2380337","KTMBA009163",25-06-18,12880,30-06-18
"STK2380337","KTMBA009163",25-10-18,12880,30-10-18
"STK2380337","KTMBA009163",25-12-18,12880,30-12-18
"STK2380337","KTMBA009163",25-08-18,12880,30-08-18
"STK2380337","KTMBA009163",25-11-18,12880,30-11-18
"STK2380337","KTMBA009163",25-06-19,12880,30-06-19
"STK2380337","KTMBA009163",25-08-19,12880,30-08-19
"STK2380337","KTMBA009163",25-02-19,12880,02-03-19
"STK2380337","KTMBA009163",25-10-19,12880,30-10-19
"STK2380337","KTMBA009163",25-01-19,12880,30-01-19
"STK2380337","KTMBA009163",25-07-19,12880,30-07-19
"STK2380337","KTMBA009163",25-03-19,12880,30-03-19
"STK2380337","KTMBA009163",25-05-19,12880,30-05-19
"STK2380337","KTMBA009163",25-11-19,12880,30-11-19
"STK2380337","KTMBA009163",25-09-19,12880,30-09-19
"STK734698","MTMBA011166",24-03-17,12924,29-03-17
"STK734698","MTMBA011166",24-04-17,12924,29-04-17
"STK734698","MTMBA011166",24-05-17,12924,29-05-17
"STK734698","MTMBA011166",24-08-17,12924,29-08-17
"STK734698","MTMBA011166",24-07-17,12924,29-07-17
"STK2366401","PLMBA014491",04-01-20,7595,09-01-20
"STK2366401","PLMBA014491",04-04-17,7595,09-04-17
"STK2366401","PLMBA014491",04-05-17,7595,09-05-17
"STK2366401","PLMBA014491",04-11-17,7595,09-11-17
"STK2366401","PLMBA014491",04-01-19,7595,09-01-19
"STK2366401","PLMBA014491",04-12-18,7595,09-12-18
"STK2366550","AGMBA005103",23-08-17,7685,28-08-17
"STK2366401","PLMBA014491",04-05-19,7595,09-05-19
"STK2366401","PLMBA014491",04-09-19,7595,09-09-19
"STK2366401","PLMBA014491",04-02-19,7595,09-02-19
"STK2366401","PLMBA014491",04-12-19,7595,09-12-19
"STK2366401","PLMBA014491",04-03-19,7595,09-03-19
"STK2366401","PLMBA014491",04-08-19,7595,09-08-19
"STK2366401","PLMBA014491",04-04-19,7595,09-04-19
"STK2366401","PLMBA014491",04-06-19,7595,09-06-19
"STK2366401","PLMBA014491",04-11-19,7595,09-11-19
"STK2366401","PLMBA014491",04-10-19,7595,09-10-19
"STK2379906","PDMBA005769",24-03-17,5688,29-03-17
"STK2379906","PDMBA005769",24-04-17,5688,29-04-17
"STK2379906","PDMBA005769",24-09-17,5688,29-09-17
"STK2379906","PDMBA005769",24-05-17,5688,29-05-17
"STK2379906","PDMBA005769",24-06-17,5688,29-06-17
"STK2379906","PDMBA005769",24-02-17,5688,01-03-17
"STK2379906","PDMBA005769",24-12-17,5688,29-12-17
"STK2379906","PDMBA005769",24-08-17,5688,29-08-17
"STK2379906","PDMBA005769",24-07-17,5688,29-07-17
"STK2379906","PDMBA005769",24-11-17,5688,29-11-17
"STK2379906","PDMBA005769",24-02-18,5688,01-03-18
"STK2379906","PDMBA005769",24-10-17,5688,29-10-17
"STK2379906","PDMBA005769",24-01-18,5688,29-01-18
"STK2379906","PDMBA005769",24-03-18,5688,29-03-18
"STK2379906","PDMBA005769",24-04-18,5688,29-04-18
"STK2379906","PDMBA005769",24-05-18,5688,29-05-18
"STK2379906","PDMBA005769",24-09-18,5688,29-09-18
"STK2379906","PDMBA005769",24-07-18,5688,29-07-18
"STK2379906","PDMBA005769",24-06-18,5688,29-06-18
"STK2379906","PDMBA005769",24-10-18,5688,29-10-18
"STK2379906","PDMBA005769",24-12-18,5688,29-12-18
"STK2379906","PDMBA005769",24-08-18,5688,29-08-18
"STK2379906","PDMBA005769",24-11-18,5688,29-11-18
"STK2379906","PDMBA005769",24-01-19,5688,29-01-19
"STK2365737","KRMBA009507",13-02-17,7989,18-02-17
"STK2365737","KRMBA009507",13-07-17,7989,18-07-17
"STK2365737","KRMBA009507",13-03-17,7989,18-03-17
"STK2365737","KRMBA009507",13-06-17,7989,18-06-17
"STK2365737","KRMBA009507",13-05-17,7989,18-05-17
"STK2365737","KRMBA009507",13-09-17,7989,18-09-17
"STK2365737","KRMBA009507",13-04-17,7989,18-04-17
"STK2365737","KRMBA009507",13-08-17,7989,18-08-17
"STK2365737","KRMBA009507",13-12-17,7989,18-12-17
"STK2365737","KRMBA009507",13-11-17,7989,18-11-17
"STK2365737","KRMBA009507",13-01-18,7989,18-01-18
"STK2365737","KRMBA009507",13-02-18,7989,18-02-18
"STK2365737","KRMBA009507",13-10-17,7989,18-10-17
"STK2365737","KRMBA009507",13-06-18,7989,18-06-18
"STK2365737","KRMBA009507",13-04-18,7989,18-04-18
"STK2365737","KRMBA009507",13-03-18,7989,18-03-18
"STK2365737","KRMBA009507",13-05-18,7989,18-05-18
"STK2365737","KRMBA009507",13-07-18,7989,18-07-18
"STK2366550","AGMBA005103",23-04-17,7685,28-04-17
"STK2366550","AGMBA005103",23-03-17,7685,28-03-17
"STK2366550","AGMBA005103",23-09-17,7685,28-09-17
"STK2366550","AGMBA005103",23-05-17,7685,28-05-17
"STK2366550","AGMBA005103",23-06-17,7685,28-06-17
"STK2366550","AGMBA005103",23-02-17,7685,28-02-17
"STK2366550","AGMBA005103",23-11-18,7685,28-11-18
"STK2366550","AGMBA005103",23-12-17,7685,28-12-17
"STK2366604","DMMBA006360",04-07-19,9168,09-07-19
"STK2366604","DMMBA006360",04-10-19,9168,09-10-19
"STK2369056","BLMBA008913",09-07-17,5913,14-07-17
"STK2369056","BLMBA008913",09-06-17,5913,14-06-17
"STK2369056","BLMBA008913",09-09-17,5913,14-09-17
"STK2369056","BLMBA008913",09-04-17,5913,14-04-17
"STK2369056","BLMBA008913",09-08-17,5913,14-08-17
"STK2369056","BLMBA008913",09-12-17,5913,14-12-17
"STK2369056","BLMBA008913",09-01-18,5913,14-01-18
"STK2369056","BLMBA008913",09-02-18,5913,14-02-18
"STK2369056","BLMBA008913",09-10-17,5913,14-10-17
"STK2366550","AGMBA005103",23-07-17,7685,28-07-17
"STK2366550","AGMBA005103",23-11-17,7685,28-11-17
"STK2366550","AGMBA005103",23-02-18,7685,28-02-18
"STK2366550","AGMBA005103",23-10-17,7685,28-10-17
"STK2366550","AGMBA005103",23-01-18,7685,28-01-18
"STK2366550","AGMBA005103",23-03-18,7685,28-03-18
"STK2366550","AGMBA005103",23-04-18,7685,28-04-18
"STK2366550","AGMBA005103",23-06-18,7685,28-06-18
"STK2366550","AGMBA005103",23-05-18,7685,28-05-18
"STK2366550","AGMBA005103",23-09-18,7685,28-09-18
"STK2366550","AGMBA005103",23-07-18,7685,28-07-18
"STK2366550","AGMBA005103",23-10-18,7685,28-10-18
"STK2366550","AGMBA005103",23-12-18,7685,28-12-18
"STK2366550","AGMBA005103",23-08-18,7685,28-08-18
"STK2366550","AGMBA005103",23-01-19,7685,28-01-19
"STK2366604","DMMBA006360",04-07-17,9168,09-07-17
"STK2366604","DMMBA006360",04-04-17,9168,09-04-17
"STK2366604","DMMBA006360",04-05-17,9168,09-05-17
"STK2366604","DMMBA006360",04-10-17,9168,09-10-17
"STK2366604","DMMBA006360",04-06-17,9168,09-06-17
"STK2366604","DMMBA006360",04-02-17,9168,09-02-17
"STK2366604","DMMBA006360",04-09-17,9168,09-09-17
"STK2366604","DMMBA006360",04-03-17,9168,09-03-17
"STK2366604","DMMBA006360",04-08-17,9168,09-08-17
"STK2366604","DMMBA006360",04-12-17,9168,09-12-17
"STK2366604","DMMBA006360",04-11-17,9168,09-11-17
"STK2366604","DMMBA006360",04-01-18,9168,09-01-18
"STK2366604","DMMBA006360",04-02-18,9168,09-02-18
"STK2366604","DMMBA006360",04-06-18,9168,09-06-18
"STK2366604","DMMBA006360",04-03-18,9168,09-03-18
"STK2366604","DMMBA006360",04-04-18,9168,09-04-18
"STK2366604","DMMBA006360",04-05-18,9168,09-05-18
"STK2366604","DMMBA006360",04-08-18,9168,09-08-18
"STK2366604","DMMBA006360",04-07-18,9168,09-07-18
"STK2366604","DMMBA006360",04-11-18,9168,09-11-18
"STK2366604","DMMBA006360",04-09-18,9168,09-09-18
"STK2366604","DMMBA006360",04-10-18,9168,09-10-18
"STK2366604","DMMBA006360",04-05-19,9168,09-05-19
"STK2366604","DMMBA006360",04-09-19,9168,09-09-19
"STK2366604","DMMBA006360",04-01-19,9168,09-01-19
"STK2366604","DMMBA006360",04-02-19,9168,09-02-19
"STK2366604","DMMBA006360",04-12-18,9168,09-12-18
"STK2366604","DMMBA006360",04-03-19,9168,09-03-19
"STK2366604","DMMBA006360",04-08-19,9168,09-08-19
"STK2366604","DMMBA006360",04-06-19,9168,09-06-19
"STK2369056","BLMBA008913",09-01-20,5913,14-01-20
"STK2369056","BLMBA008913",09-02-17,5913,14-02-17
"STK2369056","BLMBA008913",09-03-17,5913,14-03-17
"STK2369056","BLMBA008913",09-05-17,5913,14-05-17
"STK2369056","BLMBA008913",09-11-18,5913,14-11-18
"STK2369056","BLMBA008913",09-11-17,5913,14-11-17
"STK2369056","BLMBA008913",09-06-18,5913,14-06-18
"STK2369056","BLMBA008913",09-04-18,5913,14-04-18
"STK2369056","BLMBA008913",09-03-18,5913,14-03-18
"STK2369056","BLMBA008913",09-05-18,5913,14-05-18
"STK2369056","BLMBA008913",09-08-18,5913,14-08-18
"STK2369056","BLMBA008913",09-09-18,5913,14-09-18
"STK2369056","BLMBA008913",09-07-18,5913,14-07-18
"STK2369828","JFMBA008661",10-02-17,16183,15-02-17
"STK2369828","JFMBA008661",10-07-17,16183,15-07-17
"STK2369828","JFMBA008661",10-05-17,16183,15-05-17
"STK2369828","JFMBA008661",10-06-17,16183,15-06-17
"STK2369828","JFMBA008661",10-09-17,16183,15-09-17
"STK2369828","JFMBA008661",10-04-17,16183,15-04-17
"STK2369828","JFMBA008661",10-08-17,16183,15-08-17
"STK2369828","JFMBA008661",10-11-18,16183,15-11-18
"STK2369828","JFMBA008661",10-12-17,16183,15-12-17
"STK2369828","JFMBA008661",10-11-17,16183,15-11-17
"STK2369828","JFMBA008661",10-02-18,16183,15-02-18
"STK2369828","JFMBA008661",10-10-17,16183,15-10-17
"STK2369828","JFMBA008661",10-01-18,16183,15-01-18
"STK2369828","JFMBA008661",10-06-18,16183,15-06-18
"STK2369828","JFMBA008661",10-04-18,16183,15-04-18
"STK2369828","JFMBA008661",10-03-18,16183,15-03-18
"STK2369828","JFMBA008661",10-05-18,16183,15-05-18
"STK2369828","JFMBA008661",10-08-18,16183,15-08-18
"STK2369828","JFMBA008661",10-09-18,16183,15-09-18
"STK2369828","JFMBA008661",10-07-18,16183,15-07-18
"STK2369828","JFMBA008661",10-10-18,16183,15-10-18
"STK2369828","JFMBA008661",10-01-19,16183,15-01-19
"STK2369828","JFMBA008661",10-12-18,16183,15-12-18
"STK1654092","MWMBA014543",10-02-17,12104,15-02-17
"STK2367131","WYMBA004502",13-01-20,7342,18-01-20
"STK2367131","WYMBA004502",13-02-17,7342,18-02-17
"STK2367131","WYMBA004502",13-07-17,7342,18-07-17
"STK2367131","WYMBA004502",13-03-17,7342,18-03-17
"STK2367131","WYMBA004502",13-06-17,7342,18-06-17
"STK2367131","WYMBA004502",13-05-17,7342,18-05-17
"STK2367131","WYMBA004502",13-09-17,7342,18-09-17
"STK2367131","WYMBA004502",13-11-18,7342,18-11-18
"STK2367131","WYMBA004502",13-04-17,7342,18-04-17
"STK2367131","WYMBA004502",13-08-17,7342,18-08-17
"STK2367131","WYMBA004502",13-12-17,7342,18-12-17
"STK2367131","WYMBA004502",13-11-17,7342,18-11-17
"STK2367131","WYMBA004502",13-01-18,7342,18-01-18
"STK2367131","WYMBA004502",13-02-18,7342,18-02-18
"STK2367131","WYMBA004502",13-10-17,7342,18-10-17
"STK2367131","WYMBA004502",13-06-18,7342,18-06-18
"STK2367131","WYMBA004502",13-04-18,7342,18-04-18
"STK2367131","WYMBA004502",13-03-18,7342,18-03-18
"STK2367131","WYMBA004502",13-05-18,7342,18-05-18
"STK2367131","WYMBA004502",13-08-18,7342,18-08-18
"STK2367131","WYMBA004502",13-05-19,7342,18-05-19
"STK2367131","WYMBA004502",13-07-18,7342,18-07-18
"STK2367131","WYMBA004502",13-09-18,7342,18-09-18
"STK2367131","WYMBA004502",13-07-19,7342,18-07-19
"STK2367131","WYMBA004502",13-09-19,7342,18-09-19
"STK2367131","WYMBA004502",13-10-18,7342,18-10-18
"STK2367131","WYMBA004502",13-11-19,7342,18-11-19
"STK2367131","WYMBA004502",13-08-19,7342,18-08-19
"STK2367131","WYMBA004502",13-12-18,7342,18-12-18
"STK2367131","WYMBA004502",13-06-19,7342,18-06-19
"STK2369056","BLMBA008913",09-01-19,5913,14-01-19
"STK2369056","BLMBA008913",09-09-19,5913,14-09-19
"STK2369056","BLMBA008913",09-10-18,5913,14-10-18
"STK2369056","BLMBA008913",09-07-19,5913,14-07-19
"STK2369056","BLMBA008913",09-05-19,5913,14-05-19
"STK2369056","BLMBA008913",09-12-18,5913,14-12-18
"STK2369056","BLMBA008913",09-08-19,5913,14-08-19
"STK2369056","BLMBA008913",09-02-19,5913,14-02-19
"STK2369056","BLMBA008913",09-04-19,5913,14-04-19
"STK2369056","BLMBA008913",09-03-19,5913,14-03-19
"STK2369056","BLMBA008913",09-06-19,5913,14-06-19
"STK2369056","BLMBA008913",09-10-19,5913,14-10-19
"STK2369056","BLMBA008913",09-12-19,5913,14-12-19
"STK2369056","BLMBA008913",09-11-19,5913,14-11-19
"STK2369828","JFMBA008661",10-03-17,16183,15-03-17
"STK2369828","JFMBA008661",10-07-19,16183,15-07-19
"STK2369828","JFMBA008661",10-05-19,16183,15-05-19
"STK2369828","JFMBA008661",10-08-19,16183,15-08-19
"STK2369828","JFMBA008661",10-02-19,16183,15-02-19
"STK2369828","JFMBA008661",10-03-19,16183,15-03-19
"STK2369828","JFMBA008661",10-06-19,16183,15-06-19
"STK1654092","MWMBA014543",10-07-17,12104,15-07-17
"STK1654092","MWMBA014543",10-05-17,12104,15-05-17
"STK1654092","MWMBA014543",10-03-17,12104,15-03-17
"STK1654092","MWMBA014543",10-06-17,12104,15-06-17
"STK1654092","MWMBA014543",10-09-17,12104,15-09-17
"STK1654092","MWMBA014543",10-04-17,12104,15-04-17
"STK1654092","MWMBA014543",10-08-17,12104,15-08-17
"STK1654092","MWMBA014543",10-12-17,12104,15-12-17
"STK1654092","MWMBA014543",10-11-17,12104,15-11-17
"STK1654092","MWMBA014543",10-02-18,12104,15-02-18
"STK1654092","MWMBA014543",10-10-17,12104,15-10-17
"STK1654092","MWMBA014543",10-01-18,12104,15-01-18
"STK1654092","MWMBA014543",10-06-18,12104,15-06-18
"STK1654092","MWMBA014543",10-04-18,12104,15-04-18
"STK1654092","MWMBA014543",10-03-18,12104,15-03-18
"STK1654092","MWMBA014543",10-05-18,12104,15-05-18
"STK1654092","MWMBA014543",10-08-18,12104,15-08-18
"STK1654092","MWMBA014543",10-09-18,12104,15-09-18
"STK1654092","MWMBA014543",10-07-18,12104,15-07-18
"STK1654092","MWMBA014543",10-01-19,12104,15-01-19
"STK1654092","MWMBA014543",10-02-19,12104,15-02-19
"STK1654092","MWMBA014543",10-03-19,12104,15-03-19
"STK2367131","WYMBA004502",13-02-19,7342,18-02-19
"STK2367131","WYMBA004502",13-01-19,7342,18-01-19
"STK2367131","WYMBA004502",13-03-19,7342,18-03-19
